,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,Rookie,RosterStatus
1049,8468626,L,David Koci,/api/v1/people/8468626,David,Koci,28,1981-05-12,Prague,,CZE,CZE,"6' 6""",238,False,False,Y
1050,8469707,R,PA Parenteau,/api/v1/people/8469707,PA,Parenteau,11,1983-03-24,Hull,QC,CAN,CAN,"6' 0""",200,False,False,N
1051,8469847,C,Carl Corazzini,/api/v1/people/8469847,Carl,Corazzini,49,1979-04-21,Framingham,MA,USA,USA,"5' 10""",182,False,False,N
1052,8470063,R,Adam Burish,/api/v1/people/8470063,Adam,Burish,37,1983-01-06,Madison,WI,USA,USA,"6' 1""",195,False,False,N
1053,8470662,C,Colin Fraser,/api/v1/people/8470662,Colin,Fraser,29,1985-01-28,Sicamous,BC,CAN,CAN,"6' 1""",190,False,False,N
1054,8471245,C,Dave Bolland,/api/v1/people/8471245,Dave,Bolland,0,1986-06-05,Mimico,ON,CAN,CAN,"6' 0""",184,False,False,I
1055,8471254,L,Bryan Bickell,/api/v1/people/8471254,Bryan,Bickell,29,1986-03-09,Bowmanville,ON,CAN,CAN,"6' 4""",223,False,False,Y
1056,8471426,R,Troy Brouwer,/api/v1/people/8471426,Troy,Brouwer,36,1985-08-17,Vancouver,BC,CAN,CAN,"6' 3""",213,False,False,Y
1057,8471663,R,Mike Blunden,/api/v1/people/8471663,Mike,Blunden,20,1986-12-15,Toronto,ON,CAN,CAN,"6' 4""",217,False,False,N
1058,8468732,R,Darryl Bootland,/api/v1/people/8468732,Darryl,Bootland,27,1981-11-02,Toronto,ON,CAN,CAN,"6' 1""",197,False,False,N
1059,8470018,L,Matt Ellis,/api/v1/people/8470018,Matt,Ellis,37,1981-08-31,Welland,ON,CAN,CAN,"6' 0""",208,False,False,N
1060,8470061,D,Derek Meech,/api/v1/people/8470061,Derek,Meech,7,1984-04-21,Winnipeg,MB,CAN,CAN,"5' 11""",200,False,False,N
1061,8469714,D,Mikko Lehtonen,/api/v1/people/8469714,Mikko,Lehtonen,42,1978-06-12,Oulu,,FIN,FIN,"6' 1""",194,False,False,Y
1062,8469992,D,Sheldon Brookbank,/api/v1/people/8469992,Sheldon,Brookbank,17,1980-10-03,Lanigan,SK,CAN,CAN,"6' 1""",202,False,False,N
1063,8471228,R,Alexander Radulov,/api/v1/people/8471228,Alexander,Radulov,47,1986-07-05,Nizhny Tagil,,RUS,RUS,"6' 1""",205,True,False,Y
1064,8471514,C,Rich Peverley,/api/v1/people/8471514,Rich,Peverley,17,1982-07-08,Kingston,ON,CAN,CAN,"5' 11""",195,False,False,N
1065,8470294,L,DJ King,/api/v1/people/8470294,DJ,King,17,1984-06-27,Meadow Lake,SK,CAN,CAN,"6' 3""",231,False,False,N
1066,8470655,R,David Backes,/api/v1/people/8470655,David,Backes,21,1984-05-01,Minneapolis,MN,USA,USA,"6' 3""",215,True,False,Y
1067,8471392,D,Roman Polak,/api/v1/people/8471392,Roman,Polak,45,1986-04-28,Ostrava,,CZE,CZE,"6' 2""",240,False,False,N
1068,8471230,G,Marek Schwarz,/api/v1/people/8471230,Marek,Schwarz,40,1986-04-01,Mlada Boleslav,,CZE,CZE,"6' 0""",180,False,False,N
1069,8466146,D,Brad Ference,/api/v1/people/8466146,Brad,Ference,32,1979-04-02,Calgary,AB,CAN,CAN,"6' 3""",201,False,False,N
1070,8469557,R,Tomi Maki,/api/v1/people/8469557,Tomi,Maki,57,1983-08-19,Helsinki,,FIN,FIN,"5' 11""",193,False,False,N
1071,8469664,R,David Moss,/api/v1/people/8469664,David,Moss,18,1981-12-28,Livonia,MI,USA,USA,"6' 4""",210,False,False,Y
1072,8471283,L,Brandon Prust,/api/v1/people/8471283,Brandon,Prust,9,1984-03-16,London,ON,CAN,CAN,"6' 0""",195,False,False,N
1073,8471310,C,Dustin Boyd,/api/v1/people/8471310,Dustin,Boyd,17,1986-07-16,Winnipeg,MB,CAN,CAN,"6' 0""",187,False,False,N
1074,8468113,D,Jeff Finger,/api/v1/people/8468113,Jeff,Finger,4,1979-12-18,Houghton,MI,USA,USA,"6' 1""",209,False,False,N
1075,8471669,C,Paul Stastny,/api/v1/people/8471669,Paul,Stastny,25,1985-12-27,Quebec City,QC,CAN,USA,"6' 0""",193,True,False,Y
1076,8471879,D,Kyle Cumiskey,/api/v1/people/8471879,Kyle,Cumiskey,26,1986-12-02,Abbotsford,BC,CAN,CAN,"5' 11""",180,False,False,N
1077,8468497,L,Alexei Mikhnov,/api/v1/people/8468497,Alexei,Mikhnov,8,1982-08-31,Kiev,,UKR,UKR,"6' 5""",200,False,False,N
1078,8470104,D,Tom Gilbert,/api/v1/people/8470104,Tom,Gilbert,6,1983-01-10,Bloomington,MN,USA,USA,"6' 2""",210,False,False,N
1079,8470375,L,Patrick Thoresen,/api/v1/people/8470375,Patrick,Thoresen,25,1983-11-07,Oslo,,NOR,NOR,"5' 11""",188,False,False,N
1080,8470687,R,Zack Stortini,/api/v1/people/8470687,Zack,Stortini,29,1985-09-11,Elliot Lake,ON,CAN,CAN,"6' 2""",219,False,False,N
1081,8470699,D,Jan Hejda,/api/v1/people/8470699,Jan,Hejda,8,1978-06-18,Prague,,CZE,CZE,"6' 4""",230,False,False,N
1082,8471222,D,Ladislav Smid,/api/v1/people/8471222,Ladislav,Smid,15,1986-02-01,Frydlant,,CZE,CZE,"6' 4""",210,False,False,I
1083,8471238,C,Rob Schremp,/api/v1/people/8471238,Rob,Schremp,13,1986-07-01,Fulton,NY,USA,USA,"5' 11""",200,False,False,Y
1084,8471358,D,Bryan Young,/api/v1/people/8471358,Bryan,Young,76,1986-08-06,Ennismore,ON,CAN,CAN,"6' 1""",191,False,False,N
1085,8471911,D,Sebastien Bisaillon,/api/v1/people/8471911,Sebastien,Bisaillon,60,1986-12-08,Mont-Laurier,QC,CAN,CAN,"6' 0""",205,False,False,N
1086,8462177,D,Yannick Tremblay,/api/v1/people/8462177,Yannick,Tremblay,28,1975-11-15,Pointe-aux-Trembles,QC,CAN,CAN,"6' 2""",200,False,False,N
1087,8466394,C,Brad Moran,/api/v1/people/8466394,Brad,Moran,20,1979-03-20,Abbotsford,BC,CAN,CAN,"5' 11""",182,False,False,N
1088,8468118,C,Tommi Santala,/api/v1/people/8468118,Tommi,Santala,26,1979-06-27,Helsinki,,FIN,FIN,"6' 3""",210,False,False,Y
1089,8468161,C,Brandon Reid,/api/v1/people/8468161,Brandon,Reid,37,1981-03-09,Kirkland,QC,CAN,CAN,"5' 9""",180,False,False,N
1090,8470343,R,Jesse Schultz,/api/v1/people/8470343,Jesse,Schultz,46,1982-09-28,Strasb,SK,CAN,CAN,"6' 0""",190,False,False,N
1091,8470843,D,Nathan McIver,/api/v1/people/8470843,Nathan,McIver,48,1985-01-06,Summerside,PE,CAN,CAN,"6' 2""",205,False,False,N
1092,8470935,D,Patrick Coulombe,/api/v1/people/8470935,Patrick,Coulombe,29,1985-04-23,St. Fabi,QC,CAN,CAN,"5' 11""",185,False,False,N
1093,8471303,D,Alexander Edler,/api/v1/people/8471303,Alexander,Edler,23,1986-04-21,Ostersund,,SWE,SWE,"6' 3""",212,True,False,Y
1094,8471684,D,Luc Bourdon,/api/v1/people/8471684,Luc,Bourdon,28,1987-02-16,Shippagan,NB,CAN,CAN,"6' 3""",211,False,False,N
1095,8471498,R,Jannik Hansen,/api/v1/people/8471498,Jannik,Hansen,36,1986-03-15,Rødovre,,DNK,DNK,"6' 1""",198,False,False,Y
1096,8467478,D,Kent Huskins,/api/v1/people/8467478,Kent,Huskins,23,1979-05-04,Almonte,ON,CAN,CAN,"6' 4""",210,False,False,N
1097,8468036,R,Bjorn Melin,/api/v1/people/8468036,Bjorn,Melin,43,1981-07-04,Jönköping,,SWE,SWE,"6' 1""",205,False,False,N
1098,8470283,C,Tim Brent,/api/v1/people/8470283,Tim,Brent,37,1984-03-10,Cambridge,ON,CAN,CAN,"6' 0""",188,False,False,N
1099,8470310,D,Aaron Rome,/api/v1/people/8470310,Aaron,Rome,27,1983-09-27,Nesbitt,MB,CAN,CAN,"6' 1""",220,False,False,N
1100,8471185,L,Curtis Glencross,/api/v1/people/8471185,Curtis,Glencross,22,1982-12-28,Kindersley,SK,CAN,CAN,"6' 1""",197,False,False,N
1101,8471634,R,Ryan Shannon,/api/v1/people/8471634,Ryan,Shannon,22,1983-03-02,Darien,CT,USA,USA,"5' 9""",175,False,False,Y
1102,8470778,L,Drew Miller,/api/v1/people/8470778,Drew,Miller,20,1984-02-17,Dover,NJ,USA,USA,"6' 2""",183,False,False,N
1103,8473646,L,Ryan Carter,/api/v1/people/8473646,Ryan,Carter,18,1983-08-03,White Bear Lake,MN,USA,USA,"6' 1""",205,False,False,Y
1104,8471526,G,Michael Wall,/api/v1/people/8471526,Michael,Wall,31,1985-07-25,Telkwa,BC,CAN,CAN,"6' 2""",209,False,False,N
1105,8467428,R,Krys Barch,/api/v1/people/8467428,Krys,Barch,21,1980-03-26,Hamilton,ON,CAN,CAN,"6' 2""",225,False,False,N
1106,8468548,C,Joel Lundqvist,/api/v1/people/8468548,Joel,Lundqvist,39,1982-03-02,Are,,SWE,SWE,"6' 1""",194,False,False,Y
1107,8470626,L,Loui Eriksson,/api/v1/people/8470626,Loui,Eriksson,21,1985-07-17,Gothenburg,,SWE,SWE,"6' 2""",179,True,False,Y
1108,8471269,D,Nicklas Grossmann,/api/v1/people/8471269,Nicklas,Grossmann,8,1985-01-22,Stockholm,,SWE,SWE,"6' 4""",230,False,False,N
1109,8472368,R,Chris Conner,/api/v1/people/8472368,Chris,Conner,38,1983-12-23,Westland,MI,USA,USA,"5' 7""",181,False,False,N
1110,8469608,G,Mike Smith,/api/v1/people/8469608,Mike,Smith,41,1982-03-22,Kingston,ON,CAN,CAN,"6' 5""",220,True,False,Y
1111,8459521,C,Marty Murray,/api/v1/people/8459521,Marty,Murray,26,1975-02-16,Lyletonne,MB,CAN,CAN,"5' 9""",180,False,False,N
1112,8469720,L,Shay Stephenson,/api/v1/people/8469720,Shay,Stephenson,22,1983-09-13,Outlook,SK,CAN,CAN,"6' 2""",180,False,False,N
1113,8470113,R,John Zeiler,/api/v1/people/8470113,John,Zeiler,29,1982-11-21,Jefferson Hills,PA,USA,USA,"5' 11""",204,False,False,N
1114,8470649,C,Patrick O'Sullivan,/api/v1/people/8470649,Patrick,O'Sullivan,18,1985-02-01,Toronto,ON,CAN,CAN,"5' 11""",189,False,False,N
1115,8471224,R,Lauri Tukonen,/api/v1/people/8471224,Lauri,Tukonen,34,1986-09-01,Hyvinkää,,FIN,FIN,"6' 2""",187,False,False,N
1116,8471677,D,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,3,1987-01-13,Indianapolis,IN,USA,USA,"6' 1""",227,True,False,Y
1117,8471685,C,Anze Kopitar,/api/v1/people/8471685,Anze,Kopitar,11,1987-08-24,Jesenice,,SVN,SVN,"6' 3""",225,True,False,Y
1118,8472394,D,Peter Harrold,/api/v1/people/8472394,Peter,Harrold,37,1983-06-08,Kirtland Hills,OH,USA,USA,"5' 11""",180,False,False,Y
1119,8473644,L,Gabe Gauthier,/api/v1/people/8473644,Gabe,Gauthier,52,1984-01-20,Torrance,CA,USA,USA,"5' 8""",199,False,False,N
1120,8473921,D,Joe Piskula,/api/v1/people/8473921,Joe,Piskula,49,1984-07-05,Antigo,WI,USA,USA,"6' 3""",205,False,False,N
1121,8470264,G,Barry Brust,/api/v1/people/8470264,Barry,Brust,32,1983-08-08,Swan River,MB,CAN,CAN,"6' 2""",225,False,False,N
1122,8470534,G,Yutaka Fukufuji,/api/v1/people/8470534,Yutaka,Fukufuji,33,1982-09-17,Kushiro,,JPN,JPN,"6' 1""",160,False,False,N
1123,8449895,R,Owen Nolan,/api/v1/people/8449895,Owen,Nolan,11,1972-02-12,Belfast,,GBR,CAN,"6' 1""",214,False,False,N
1124,8469143,D,Travis Roche,/api/v1/people/8469143,Travis,Roche,77,1978-06-17,Grand Cache,AB,CAN,CAN,"6' 1""",195,False,False,N
1125,8470666,L,Daniel Carcillo,/api/v1/people/8470666,Daniel,Carcillo,13,1985-01-28,King City,ON,CAN,CAN,"6' 0""",200,False,False,Y
1126,8471263,R,Enver Lisin,/api/v1/people/8471263,Enver,Lisin,81,1986-04-22,Moscow,,RUS,RUS,"6' 2""",200,False,False,N
1127,8471735,D,Keith Yandle,/api/v1/people/8471735,Keith,Yandle,3,1986-09-09,Boston,MA,USA,USA,"6' 1""",192,True,False,Y
1128,8472418,C,Patrick Fischer,/api/v1/people/8472418,Patrick,Fischer,12,1975-09-06,Zug,,CHE,CHE,"5' 11""",194,False,False,N
1129,8468463,L,Mathieu Darche,/api/v1/people/8468463,Mathieu,Darche,52,1976-11-26,Montreal,QC,CAN,CAN,"6' 1""",215,False,False,I
1130,8469587,C,Tomas Plihal,/api/v1/people/8469587,Tomas,Plihal,39,1983-03-28,Frydlant,,CZE,CZE,"6' 1""",210,False,False,Y
1131,8470794,C,Joe Pavelski,/api/v1/people/8470794,Joe,Pavelski,16,1984-07-11,Plover,WI,USA,USA,"5' 11""",195,True,False,Y
1132,8471709,D,Marc-Edouard Vlasic,/api/v1/people/8471709,Marc-Edouard,Vlasic,44,1987-03-30,Montreal,QC,CAN,CAN,"6' 1""",205,True,False,Y
1133,8459443,D,Anders Eriksson,/api/v1/people/8459443,Anders,Eriksson,25,1975-01-09,Bollnas,,SWE,SWE,"6' 3""",224,False,False,N
1134,8466381,D,Derrick Walser,/api/v1/people/8466381,Derrick,Walser,38,1978-05-12,New Glasgow,NS,CAN,CAN,"5' 10""",190,False,False,N
1135,8469456,C,Alexander Svitov,/api/v1/people/8469456,Alexander,Svitov,16,1982-11-03,Omsk,,RUS,RUS,"6' 3""",228,False,False,N
1136,8470760,D,Marc Methot,/api/v1/people/8470760,Marc,Methot,33,1985-06-21,Ottawa,ON,CAN,CAN,"6' 4""",230,False,False,I
1137,8473923,D,Darcy Campbell,/api/v1/people/8473923,Darcy,Campbell,49,1984-05-12,Airdrie,AB,CAN,CAN,"6' 1""",180,False,False,N
1138,8470090,G,Fredrik Norrena,/api/v1/people/8470090,Fredrik,Norrena,30,1973-11-29,Pietarsaari,,FIN,FIN,"6' 0""",190,False,False,N
1139,8471793,G,Tomas Popperle,/api/v1/people/8471793,Tomas,Popperle,1,1984-10-10,Broumov,,CZE,CZE,"6' 1""",187,False,False,N
1140,8468208,R,Joel Ward,/api/v1/people/8468208,Joel,Ward,42,1980-12-02,North York,ON,CAN,CAN,"6' 1""",225,False,False,N
1141,8468613,D,Petteri Nummelin,/api/v1/people/8468613,Petteri,Nummelin,33,1972-11-25,Turku,,FIN,FIN,"5' 10""",188,False,False,Y
1142,8470623,D,Shawn Belle,/api/v1/people/8470623,Shawn,Belle,5,1985-01-03,Edmonton,AB,CAN,CAN,"6' 1""",235,False,False,N
1143,8471678,L,Benoit Pouliot,/api/v1/people/8471678,Benoit,Pouliot,67,1986-09-29,Alfred,ON,CAN,CAN,"6' 3""",200,False,False,Y
1144,8473404,G,Niklas Backstrom,/api/v1/people/8473404,Niklas,Backstrom,32,1978-02-13,Helsinki,,FIN,FIN,"6' 2""",192,False,False,Y
1145,8466309,D,Mike Mottau,/api/v1/people/8466309,Mike,Mottau,22,1978-03-19,Quincy,MA,USA,USA,"6' 0""",195,False,False,N
1146,8468597,D,Olli Malmivaara,/api/v1/people/8468597,Olli,Malmivaara,24,1982-03-13,Kajaani,,FIN,FIN,"6' 7""",230,False,False,N
1147,8471697,R,Niclas Bergfors,/api/v1/people/8471697,Niclas,Bergfors,18,1987-03-07,Sodertalje,,SWE,SWE,"5' 10""",194,False,False,N
1148,8473449,R,Kyle Okposo,/api/v1/people/8473449,Kyle,Okposo,21,1988-04-16,St. Paul,MN,USA,USA,"6' 0""",216,True,False,Y
1149,8474519,D,Jack Hillen,/api/v1/people/8474519,Jack,Hillen,38,1986-01-24,Minnetonka,MN,USA,USA,"5' 10""",190,False,False,Y
1150,8470643,D,Ivan Baranka,/api/v1/people/8470643,Ivan,Baranka,21,1985-05-19,Ilava,,SVK,SVK,"6' 3""",205,False,False,N
1151,8470735,R,Greg Moore,/api/v1/people/8470735,Greg,Moore,49,1984-03-26,Lisbon,ME,USA,USA,"6' 1""",225,False,False,N
1152,8471261,L,Dane Byers,/api/v1/people/8471261,Dane,Byers,34,1986-02-21,Nipawin,SK,CAN,CAN,"6' 3""",204,False,False,N
1153,8471686,D,Marc Staal,/api/v1/people/8471686,Marc,Staal,18,1987-01-13,Thunder Bay,ON,CAN,CAN,"6' 4""",209,True,False,Y
1154,8471232,L,Lauri Korpikoski,/api/v1/people/8471232,Lauri,Korpikoski,29,1986-07-28,Turku,,FIN,FIN,"6' 1""",193,False,False,Y
1155,8471703,R,Steve Downie,/api/v1/people/8471703,Steve,Downie,17,1987-04-03,Newmarket,ON,CAN,CAN,"5' 11""",191,False,False,N
1156,8473512,C,Claude Giroux,/api/v1/people/8473512,Claude,Giroux,28,1988-01-12,Hearst,ON,CAN,CAN,"5' 11""",185,True,False,Y
1157,8473635,R,Denis Tolpeko,/api/v1/people/8473635,Denis,Tolpeko,53,1985-01-29,Moscow,,RUS,RUS,"6' 1""",190,False,False,N
1158,8473904,L,Kyle Greentree,/api/v1/people/8473904,Kyle,Greentree,43,1983-11-15,Victoria,BC,CAN,CAN,"6' 3""",215,False,False,N
1159,8470383,L,Chris Minard,/api/v1/people/8470383,Chris,Minard,45,1981-11-18,Owen Sound,ON,CAN,CAN,"6' 1""",190,False,False,N
1160,8470625,C,Ryan Stone,/api/v1/people/8470625,Ryan,Stone,32,1985-03-20,Calgary,AB,CAN,CAN,"6' 2""",207,False,False,N
1161,8470663,R,Jonathan Filewich,/api/v1/people/8470663,Jonathan,Filewich,34,1984-10-02,Kelowna,BC,CAN,CAN,"6' 2""",208,False,False,N
1162,8471274,D,Alex Goligoski,/api/v1/people/8471274,Alex,Goligoski,33,1985-07-30,Grand Rapids,MN,USA,USA,"5' 11""",185,True,False,Y
1163,8471311,C,Tyler Kennedy,/api/v1/people/8471311,Tyler,Kennedy,48,1986-07-15,Sault Ste. Marie,ON,CAN,CAN,"5' 11""",185,False,False,Y
1164,8469752,L,Pascal Pelletier,/api/v1/people/8469752,Pascal,Pelletier,44,1983-06-16,Labrador City,NL,CAN,CAN,"5' 11""",191,False,False,N
1165,8471436,D,Matt Hunwick,/api/v1/people/8471436,Matt,Hunwick,48,1985-05-21,Warren,MI,USA,USA,"5' 11""",194,False,False,N
1166,8471743,C,Vladimir Sobotka,/api/v1/people/8471743,Vladimir,Sobotka,17,1987-07-02,Trebic,,CZE,CZE,"5' 11""",191,False,False,I
1167,8473473,L,Milan Lucic,/api/v1/people/8473473,Milan,Lucic,17,1988-06-07,Vancouver,BC,CAN,CAN,"6' 3""",231,True,False,Y
1168,8471695,G,Tuukka Rask,/api/v1/people/8471695,Tuukka,Rask,40,1987-03-10,Savonlinna,,FIN,FIN,"6' 3""",176,True,False,Y
1169,8471752,D,Marc-Andre Gragnani,/api/v1/people/8471752,Marc-Andre,Gragnani,38,1987-03-11,Montreal,QC,CAN,CAN,"6' 3""",205,False,False,N
1170,8473426,D,Mike Weber,/api/v1/people/8473426,Mike,Weber,0,1987-12-16,Pittsburgh,PA,USA,USA,"6' 2""",217,False,False,Y
1171,8470672,D,Ryan O'Byrne,/api/v1/people/8470672,Ryan,O'Byrne,23,1984-07-19,Victoria,BC,CAN,CAN,"6' 5""",234,False,False,Y
1172,8470705,C,Corey Locke,/api/v1/people/8470705,Corey,Locke,37,1984-05-08,Toronto,ON,CAN,CAN,"5' 9""",175,False,False,N
1173,8471231,C,Kyle Chipchura,/api/v1/people/8471231,Kyle,Chipchura,24,1986-02-19,Westlock,AB,CAN,CAN,"6' 2""",203,False,False,Y
1174,8471457,L,Gregory Stewart,/api/v1/people/8471457,Gregory,Stewart,36,1986-05-21,Kitchener,ON,CAN,CAN,"6' 2""",202,False,False,N
1175,8471851,R,Matt D'Agostini,/api/v1/people/8471851,Matt,D'Agostini,27,1986-10-23,Sault Ste. Marie,ON,CAN,CAN,"6' 0""",198,False,False,Y
1176,8471859,L,Sergei Kostitsyn,/api/v1/people/8471859,Sergei,Kostitsyn,74,1987-03-20,Novopolotsk,,BLR,BLR,"6' 0""",196,False,False,N
1177,8471679,G,Carey Price,/api/v1/people/8471679,Carey,Price,31,1987-08-16,Anahim Lake,BC,CAN,CAN,"6' 3""",217,True,False,Y
1178,8471334,C,Alexander Nikulin,/api/v1/people/8471334,Alexander,Nikulin,14,1985-08-25,Perm,,RUS,RUS,"6' 1""",198,False,False,N
1179,8471683,D,Brian Lee,/api/v1/people/8471683,Brian,Lee,15,1987-03-26,Moorhead,MN,USA,USA,"6' 3""",200,False,False,N
1180,8471760,C,Cody Bass,/api/v1/people/8471760,Cody,Bass,16,1987-01-07,Owen Sound,ON,CAN,CAN,"6' 0""",205,False,False,N
1181,8471763,C,Ilya Zubov,/api/v1/people/8471763,Ilya,Zubov,53,1987-02-14,Chelyabinsk,,RUS,RUS,"6' 0""",211,False,False,N
1182,8473422,L,Nick Foligno,/api/v1/people/8473422,Nick,Foligno,71,1987-10-31,Buffalo,NY,USA,USA,"6' 0""",208,True,False,Y
1183,8474498,C,Jesse Winchester,/api/v1/people/8474498,Jesse,Winchester,0,1983-10-04,Long Sault,ON,CAN,CAN,"6' 1""",205,False,False,I
1184,8470880,G,Brian Elliott,/api/v1/people/8470880,Brian,Elliott,37,1985-04-09,Newmarket,ON,CAN,CAN,"6' 2""",209,True,False,Y
1185,8470986,C,Darryl Boyce,/api/v1/people/8470986,Darryl,Boyce,43,1984-07-07,Summerside,PE,CAN,CAN,"6' 0""",200,False,False,Y
1186,8471399,L,Robbie Earl,/api/v1/people/8471399,Robbie,Earl,38,1985-06-02,Chicago,IL,USA,USA,"6' 1""",195,False,False,N
1187,8471873,D,Anton Stralman,/api/v1/people/8471873,Anton,Stralman,6,1986-08-01,Tibro,,SWE,SWE,"5' 11""",186,True,False,Y
1188,8472334,C,Alex Foster,/api/v1/people/8472334,Alex,Foster,53,1984-08-26,Canton,MI,USA,USA,"6' 0""",200,False,False,N
1189,8473482,L,Jiri Tlusty,/api/v1/people/8473482,Jiri,Tlusty,9,1988-03-16,Slany,,CZE,CZE,"6' 0""",205,False,False,N
1190,8469582,L,Colin Stuart,/api/v1/people/8469582,Colin,Stuart,49,1982-07-08,Rochester,MN,USA,USA,"6' 2""",205,False,False,N
1191,8470737,L,Brett Sterling,/api/v1/people/8470737,Brett,Sterling,29,1984-04-24,Los Angeles,CA,USA,USA,"5' 7""",175,False,False,N
1192,8470828,D,Toby Enstrom,/api/v1/people/8470828,Toby,Enstrom,39,1984-11-05,Nordingra,,SWE,SWE,"5' 10""",180,False,False,Y
1193,8470937,C,Kevin Doell,/api/v1/people/8470937,Kevin,Doell,45,1979-07-15,Saskatoon,SK,CAN,CAN,"5' 11""",190,False,False,N
1194,8471223,D,Boris Valabik,/api/v1/people/8471223,Boris,Valabik,3,1986-02-14,Nitra,,SVK,SVK,"6' 7""",255,False,False,N
1195,8471778,L,Jordan Lavallee-Smotherman,/api/v1/people/8471778,Jordan,Lavallee-Smotherman,50,1986-05-11,Corvallis,OR,USA,USA,"6' 3""",225,False,False,N
1196,8473412,C,Bryan Little,/api/v1/people/8473412,Bryan,Little,18,1987-11-12,Edmonton,AB,CAN,CAN,"6' 0""",191,True,False,Y
1197,8471715,G,Ondrej Pavelec,/api/v1/people/8471715,Ondrej,Pavelec,31,1987-08-31,Kladno,,CZE,CZE,"6' 3""",212,False,False,Y
1198,8469522,C,Brandon Nolan,/api/v1/people/8469522,Brandon,Nolan,36,1983-07-18,St. Catharines,ON,CAN,CAN,"6' 1""",192,False,False,N
1199,8470101,D,Tim Conboy,/api/v1/people/8470101,Tim,Conboy,38,1982-03-22,Farmington,MN,USA,USA,"6' 2""",210,False,False,N
1200,8470208,D,Joey Mormina,/api/v1/people/8470208,Joey,Mormina,54,1982-06-29,Montreal,QC,CAN,CAN,"6' 6""",220,False,False,N
1201,8470821,C,Joe Jensen,/api/v1/people/8470821,Joe,Jensen,34,1983-02-06,Plymouth,MN,USA,USA,"5' 11""",180,False,False,N
1202,8471282,D,Casey Borer,/api/v1/people/8471282,Casey,Borer,55,1985-07-28,Minneapolis,MN,USA,USA,"6' 2""",205,False,False,N
1203,8470648,L,Stefan Meyer,/api/v1/people/8470648,Stefan,Meyer,44,1985-07-20,Medicine Hat,AB,CAN,CAN,"6' 2""",200,False,False,N
1204,8470854,L,Tanner Glass,/api/v1/people/8470854,Tanner,Glass,15,1983-11-29,Regina,SK,CAN,CAN,"6' 1""",213,False,False,Y
1205,8471906,C,David Brine,/api/v1/people/8471906,David,Brine,45,1985-01-06,Truro,NS,CAN,CAN,"6' 1""",201,False,False,N
1206,8473574,L,Shawn Matthias,/api/v1/people/8473574,Shawn,Matthias,16,1988-02-19,Mississauga,ON,CAN,CAN,"6' 4""",231,False,False,Y
1207,8473924,D,Cory Murphy,/api/v1/people/8473924,Cory,Murphy,18,1978-02-13,Kanata,ON,CAN,CAN,"5' 9""",175,False,False,N
1208,8473981,D,Magnus Johansson,/api/v1/people/8473981,Magnus,Johansson,6,1973-09-04,Linkoping,,SWE,SWE,"5' 11""",180,False,False,Y
1209,8462081,L,Jan Hlavac,/api/v1/people/8462081,Jan,Hlavac,17,1976-09-20,Prague,,CZE,CZE,"6' 0""",201,False,False,Y
1210,8470634,D,Matt Smaby,/api/v1/people/8470634,Matt,Smaby,32,1984-10-14,Minneapolis,MN,USA,USA,"6' 6""",230,False,False,N
1211,8471314,D,Mike Lundin,/api/v1/people/8471314,Mike,Lundin,10,1984-09-24,Burnsville,MN,USA,USA,"6' 2""",190,False,False,Y
1212,8466232,L,Quintin Laing,/api/v1/people/8466232,Quintin,Laing,53,1979-06-08,Harris,SK,CAN,CAN,"6' 3""",193,False,False,N
1213,8471246,L,Chris Bourque,/api/v1/people/8471246,Chris,Bourque,56,1986-01-29,Boston,MA,USA,USA,"5' 8""",174,False,False,N
1214,8471279,D,Sami Lepisto,/api/v1/people/8471279,Sami,Lepisto,20,1984-10-17,Espoo,,FIN,FIN,"6' 1""",193,False,False,Y
1215,8473563,C,Nicklas Backstrom,/api/v1/people/8473563,Nicklas,Backstrom,19,1987-11-23,Gävle,,SWE,SWE,"6' 1""",206,True,False,Y
1216,8471281,L,Adam Berti,/api/v1/people/8471281,Adam,Berti,45,1986-07-01,Scarborough,ON,CAN,CAN,"6' 3""",205,False,False,N
1217,8471346,R,Kris Versteeg,/api/v1/people/8471346,Kris,Versteeg,10,1986-05-13,Lethbridge,AB,CAN,CAN,"5' 11""",176,False,False,N
1218,8471352,C,Jake Dowell,/api/v1/people/8471352,Jake,Dowell,18,1985-03-04,Eau Claire,WI,USA,USA,"6' 0""",200,False,False,N
1219,8471408,C,Petri Kontiola,/api/v1/people/8471408,Petri,Kontiola,15,1984-10-04,Seinajoki,,FIN,FIN,"6' 0""",204,False,False,N
1220,8471681,R,Jack Skille,/api/v1/people/8471681,Jack,Skille,9,1987-05-19,Madison,WI,USA,USA,"6' 1""",216,False,False,N
1221,8471769,D,Niklas Hjalmarsson,/api/v1/people/8471769,Niklas,Hjalmarsson,4,1987-06-06,Eksjo,,SWE,SWE,"6' 3""",197,True,False,Y
1222,8472370,D,Jordan Hendry,/api/v1/people/8472370,Jordan,Hendry,40,1984-02-23,Lanigan,SK,CAN,CAN,"6' 0""",194,False,False,Y
1223,8473604,C,Jonathan Toews,/api/v1/people/8473604,Jonathan,Toews,19,1988-04-29,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,Y
